0,india and pakistan remain outside the treaty.,israel remains outside the treaty.
0,china is a member of the ballistic missile club.,russia is a member of the quartet on the middle east.
1,russia may pull out of the treaty if the us and other nato allies refuse to ratify the amended version.,warned that russia would withdraw from the treaty if western nations refuse to ratify its amended version.
0,this is particularly true in the poorest countries.,this was particularly after ethiopia withdraws its forces.
0,a statement issued by the official spa news agency stated that-- al-dosari was convicted of drug trafficking.,the rapist was identified as hossein safarlou and had also been convicted of drug trafficking.
0,both tajikistan and uzbekistan share a border with afghanistan and have experienced raids by taliban-backed islamic militants in recent years.,neighboring kyrgyzstan has also experienced raids by taliban-backed islamic militants in recent years.
0,russia said the system is a clear threat to russian security.,it is a serious threat to international security.
0,"the international atomic energy agency has no access to people, documents, sites.",the international atomic energy agency is based in
0,the book states that the drug conveys a completely positive image.,the official stated that this was a complete technology transfer.
0,40 inmates are serving sentences for murder.,105 inmates are serving sentences for drug trafficking.
0,russia is fulfilling obligations and decreasing forces.,russia's suspension of obligations under the cfe treaty is temporary.
1,the cfe is 1 of several issues negatively impacting russia's relations with the united states and europe.,the treaty is one of several issues causing tense relations between the governments of russia and the u.s. and europe.
0,lugar and nunn are senators.,lugar and nunn awarded the prime minister a medal.
1,officials state that decision about the treaty will depend on u.s. action on its plans to deploy missile defense systems in poland and the czech republic.,russian military officials stated the decision would depend on whether the united states proceeds with its plan to deploy missile defense components in poland and the czech republic.
0,the international atomic energy association stated that jordan has agreed to the additional measures.,international atomic energy association is the united nations watchdog.
0,there is much concern over the drug.,there is much work to be done.
0,indian and pakistani governments nearly engaged in a fourth conflict in 1999.,indian and pakistani governments each conducted nuclear tests in may 1998.
0,6 czech hospital employees are charged with human organ trafficking.,the accused will be charged with international drug trafficking.
0,this further aggravated the situation.,north korea should not act further to aggravate the situation.
1,SC dismisses govt's review plea in Vodafone tax case,SC dismisses govt's review petition on Vodafone tax verdict
1,Castro celebrates 86th birthday Monday,Fidel Castro celebrates 86th birthday
1,Syria says suicide bomber kills 10 in Damascus,Damascus 'suicide bombing' kills 10
0,"Sachin Tendulkar says I'm not God, I'm Sachin",Sachin Tendulkar scores cricket's first 100th century
0,Knesset speaker: Obama reelection bad for Israel,7 states sue over Obama administration's birth control rule
0,Putin 'Wins Russian Presidential Election',Polls open in Russian presidential election
0,Indian finance minister quits to run for president,Julian Assange Plans to Run for Australian Senate
0,Annan warns talks of Syria risks,"Putin, Annan meet on Syria crisis"
0,"Quartet calls on Israelis, Palestinians to end irritants",Occupation to confiscate 30 dunums of Palestinian land in Deir Estia
1,Saudis to permit women to compete in Olympics,Saudi Women Allowed To Compete At Olympics
0,Tropical Storm Isaac boosts jobless claims,"Tropical Storm Joyce forms, stays in open Atlantic"
1,Romney announces Paul Ryan as running mate,Romney names Ryan as running mate
1,Suicide bombing rocks elite Yemen military camp,Suicide bombers attack Yemen military posts
0,Moscow protesters demand Vladimir Putin's resignation,Moscow protest against Vladimir Putin smaller and quieter
0,French election turnout higher than expected,French presidential election: first round - live updates
1,Australia to establish the world's largest marine reserve,Australia creates world's largest marine reserves
0,"Two U.S. soldiers shot, killed by Afghan soldier",Two British soldiers killed by Afghan policeman
0,Italy soldiers die in Afghanistan,Two UK Soldiers Killed In Afghanistan
1,Abbas to lead Palestinian unity government,Abbas proposed as PM in interim unity government
0,Lance Armstrong stripped of Tour de France titles,Lance Armstrong plots strategy after loss of titles
0,Egypt votes on final day of presidential election,Polls open in France for presidential election
0,Is Madeleine McCann Still Alive?,"Reopen Madeleine case, police urge"
0,Aussie surfers find stricken asylum seekers,Mayday: fears for asylum seekers
1,Gunman kills 6 in shooting at Wisconsin Sikh temple,Gunman kills six in shooting at Sikh temple in Wisconsin
0,Audi to buy motorcycle maker Ducati,Probe into motor insurance market
1,China news agency: Still hope for Syria peace,China state news agency: There's still hope for Syria peace
0,22 dead in suicide attack on Yemen police academy,AU forces intensify attack on Somali rebels
0,South Korea Orders Immediate Shutdown of 2 Nuclear Reactors,South Korea to boost nuclear power?
0,"US, allies to set demands for Iran nuclear talks",'Iran won't accept pre-conditions to nuclear talks'
1,AOL says to sell 800 patents to Microsoft for $1.0 bn,AOL to sell 800 patents to Microsoft for $1 billion
0,Thousands of troops to march for Jubilee,Thousands flock to Amsterdam for Queen's Day
0,Middle East: Israel: Hamas Leader Convicted,Middle East: Iraq: 17 Prisoners Escape in Kirkuk
1,Navy Jet Crashes Into Apartment Building,US Navy Jet Crashes into Apartment Block
0,Woman dies after abortion refusal,Woman dies after cliff collapses in Dorset
0,I'll Have Another retired to stud,I'll Have Another wins Preakness
0,Syria journalists rescue bid fails,Journalists smuggled out of Homs
0,New sex claim hits Secret Service,New rules for US Secret Service
0,Rimsha Masih released on bail,Mandela released from hospital
0,1 person killed in sectarian clashes in Lebanon,180 killed in Iran earthquake
0,Gains in financial stocks push up European equities,British Christians take complaints to European court
0,Turkey Raises Alarm Over Syrian Refugees,Turkey seeks to relocate some Syrian refugees
0,Suspected al-Qaeda financier arrested in France,Three al Qaeda suspects arrested in Spain
0,"No damage, tsunami after 6.6 quake hits off Indonesia's Sumatra",5.9 quake hits Indonesia s Sumatra: USGS
0,"18 killed, 108 wounded in wave of bombings in Iraq","9 killed, 31 wounded in car bombs in Iraq's Kirkuk"
0,Palestinian prisoner ending hunger strike after deal,Israel to free Palestinian hunger striker
1,6.6 quake rocks Indonesia's Papua: USGS,6.6 quake rocks Indonesia's Papua: US Geological Survey
0,What time is Andy Murray v Roger Federer in the Wimbledon men's final? All you need to know about the big game,What time is the Paralympic Opening Ceremony? Everything you need to know about the big curtain-raiser
1,Iran (Islamic Republic of): Iran steps up relief efforts after quakes kill 227,Iran steps up relief efforts after quakes kill 227
0,'No Evidence' In Afghanistan Massacre Case,"US toll in Afghanistan hits 2,000"
1,Two reported dead in shooting at Empire State Building in NY,2 dead in shooting outside Empire State Building
0,Australian unemployment up to 5.1 percent,French unemployment rate rises to 10 percent
0,Shares Move Higher on Wall Street,Sandy strengthens as nears coast; Wall Street shut
0,4 killed in shrine bombing in northwest Pakistan,12 killed in U.S. drone strike in NW Pakistan
0,China stocks close mixed Friday,China stocks open lower Friday
0,India bans bulk texts after riots,Tunisia lifts curfew after riots
1,Olympics Opening Ceremony A Hit Around Globe,Opening ceremony gives Olympics a rocking start
1,Man killed in French terror raid,Man dies in French 'anti-terror operation'
1,Capello quits as England manager,Capello resigns as England manager
1,Massive Hurricane Sandy bears down on U.S. East Coast,"Hurricane Sandy gains speed, batters US east coast"
0,"The Note's Must Reads for Wednesday July 4, 2012","The Note's Must-Reads for Wednesday, May 30, 2012"
1,'Iran will attack Tel Aviv if Israel strikes',Senior cleric: Iran will attack Tel Aviv if Israel strikes
0,Gusmao consolidates power in East Timor elections,Supreme Court possibilities if Romney wins election
0,Pena Nieto wins Mexico presidential vote: exit polls,Poll: Putin to win Russia presidential vote
1,UN security council orders global sanctions against Haqqani network in Afghanistan,UN orders global sanctions against Haqqani network
0,Erdogan and Putin talked in raised voice,Foreign militants killed in Somalia in strike on car
1,Saudi Arabia arrests suspected militants with al-Qaeda links,"Saudi Arabia arrests suspected militants, state media reports"
1,Hurricane Sandy Closes in on US East Coast,Hurricane Sandy takes aim at US East Coast
0,Panetta says Afghanistan role to shift from combat in 2013,Panetta: Afghanistan Tops NATO Conference Topics
1,Four men admit London Stock Exchange bomb plot,Four men admit London bombs plot
0,Israel threatens action against Gaza aid ship,Israel attacks in Gaza Strip after rocket fire
0,Syria urges refugees to return,Syria's tenuous truce takes hold
1,US soldier kills up to 16 civilians in Afghanistan,US soldier kills up to 16 Afghan civilians in shooting spree
0,Rupert Murdoch: I was the victim of a cover up,Rupert Murdoch set for second day of grilling
0,Barack Obama's bodyguards sent back to US after prostitution scandal,Barclays boss falls to rate fixing scandal
1,Nissan to sell steer-by-wire cars,Nissan to offer steer-by-wire systems in some Infiniti cars
0,Mumbai is 2nd costliest Indian city to live in,Tech capital Bangalore costliest Indian city to live in: Survey
1,UN monitors yet to reach site of Syrian 'massacre' – video,UN monitors unable to reach site of Syria killings
1,NATO Condemns Syria's Downing of Turkish Military Jet,NATO strongly condemns Syria's downing of Turkish jet
0,Syria rebels attack Lebanese post near border: army,Turkish army stages tank exercises near Syria border
0,Five killed in China building collapse,At least 20 killed in Syria Saturday
0,Gazans fire 2 rockets into Israel; no injuries,Gazans fire 89 rockets; cabinet approves reserve call-up
1,Former Nazi death camp guard Demjanjuk dead at 91,"John Demjanjuk, convicted Nazi death camp guard, dies aged 91"
0,Breivik drops far-right salute in court,Breivik gets 21-year sentence
0,Second teenager charged with murder,Brother of EastEnders actress Gemma McCluskie is charged with her murder
0,French Fear New Serial Killer After Murders,Jersey Murder Trial: Killer 'Hearing Voices'
1,US: Madoff brother to plead guilty in NY in fraud,Madoff's brother to plead guilty to fraud
0,Hollande defeats Sarkozy in French presidency vote,Polls open across France in presidential election
1,Clinton warns Kenya of cost of election violence,Clinton warns Kenya on cost of election unrest
1,Arkansas Supreme Court strikes down execution law,Arkansas Justices Strike Down Death Penalty
1,S. Africa's former president Mandela discharged from hospital,Mandela Discharged From Hospital
0,UN envoy in Turkey for talks on Syria,NZ to increase exports to China
0,Islamist Morsi Wins Egypt's Presidential Election,Al-Shater to run in presidential election in Egypt
0,"Donna Summer, the queen of disco","Donna Summer, Queen of Disco, Dies at 63"
0,U.S. Drone Kills Five Militants in Pakistan,Six Police Officers Killed in Attacks in Dagestan
0,Mali future interim president readies to take office,Pope rips into dissident priests on celibacy
0,"9 killed, 168 injured in latest Cairo clashes","10 killed, 12 injured in E. Afghan airport suicide blast"
0,Clinton calls for friends of Syria to unite,Plastic artist calls for greater support for new talents
0,JK Rowling launches her first adult novel,Syria launches ground assault in Aleppo
0,Security official killed in Yemen,Security personnel killed in Pakistan raid
1,Romney picks Ryan as vice presidential running mate: source,Romney to tap Ryan as vice presidential running mate
0,NATO sticks to transition roadmap in Afghanistan: Rasmussen,NATO helicopter makes hard landing in E. Afghanistan
0,Mubarak faces verdict in murder trial,Mubarak's sons face new charges of insider trading
0,No blocks to investment,India allows Pakistan investment
0,5 aid workers freed in operation in Afghanistan,Suicide bomber kills 37 at mosque in Afghanistan
1,Nadal tumbles into French Open final,Nadal through to seventh French Open final
1,Putin claims victory in Russia's presidential election,Putin wins disputed Russian presidential election
1,Remains of 167 bodies found in Mexican cave,Remains of 167 people found in Mexico cave
1,orphaned alps massacre girl returns to uk,Alps attack: Girl returns to UK
0,Two Kenyan ministers among 6 killed in plane crash,Poland honors president killed in 2010 plane crash
1,Massive Hurricane Sandy bears down on U.S. East Coast,Hurricane Sandy takes aim at US East Coast
1,Assange appeals extradition to UK's top court,Assange to appeal extradition to UK's top court
0,Strong quake jolts most parts of Pakistan,Strong quake hits eastern Indonesia
0,Lebanese Gunmen Clash Over Syria Crisis,Syrians hold solution to Syria crisis
1,Mob kills man for burning Quran,Pakistani Mob Kills Man 'for Burning Koran'
0,US drone strike kills four in North Waziristan,U.S. drone strike kills 10 in northwest Pakistan: officials
1,Salvador Dali painting snatched from New York gallery,Salvador Dali painting snatched in NYC
0,Putin claims victory in Russia's presidential election,Will Putin's Election Victory in Russia Be Greeted with Protests?
1,Sarkozy announces re-election bid,France's Nicolas Sarkozy makes his reelection bid official
1,"US, UK in pact to release emergency oil stocks","US, UK Set to Agree Emergency Oil Stocks Release"
0,"Salafi Islamists, police clash in Tunis - witnesses",Second Islamist hunger striker dies in a Tunisian prison
0,Romney wins Florida Republican primary,Romney eyes US Republican primary endgame
0,Head of CIA resigns over affair,Hall of Fame beckons for Capriati
1,France's Strauss-Kahn charged with involvement in prostitution vice ring,Strauss-Kahn charged in prostitution vice ring
0,12 killed in Gaza in Israeli airstrikes,"Ictu, Ibec in move on airline strike"
0,9 killed in attacks after deadly Iraq day,19 Killed in Iraq Attacks ahead of Ramadan End
1,Barclays hit by fresh U.S. investigations,Barclays hit by fresh US probe
0,US closes embassy in Syria (AP),Closed roads in Armenia
1,EU heaps new sanctions on Syria,EU imposes new sanctions on Syrian regime
1,Bahrain Grand Prix Underway Amid Protests,Bahrain race goes ahead amid unrest
0,China stocks open flat Monday,Chinese stocks open mixed Wednesday
1,Sheryl Crow says has benign brain tumor,Sheryl Crow Has a Benign Brain Tumor
0,"Two German tourists, two pilots killed in Kenya air crash",Senator Reid involved in Las Vegas car crash: CNN
1,Amnesty: Syria rebels also committing abuses,Amnesty investigator: Syria rebels also committing abuses
0,Mitt Romney wins Republican primary in Indiana,Romney wins Florida Republican primary
1,East German rights activist Gauck elected president,Joachim Gauck elected as German president
0,"3 dead, 27 injured in SW China accident",35 dead and 165 missing in India boat accident
0,Santorum Romping To Minnesota Victory,Santorum wins Kansas caucuses
1,Space legend Neil Armstrong dies,First man on moon Neil Armstrong dies at 82
1,U.S. and Turkey weigh no-fly zones for Syria,"Turkey, US weigh no-fly zones for Syria"
0,Man arrested over double murder,WA man arrested in police drug raid
0,"Newcastle 2-0 Liverpool: Match report, pictures & video highlights","QPR 1-2 West Ham: Match report, pictures & video highlights"
0,Police: Four killed in German hostage taking incident,Palestinians: 12 killed in IDF strike in northern Strip
1,Egypt lets Mubarak PM back in presidential race,Egypt confirms Mubarak's PM back in presidency race
0,Syrian journalists killed in capital,US Marines killed in base attack
1,U.N. observer patrol arrives at Syria massacre site,UN observers reach Syria massacre village
0,American Airlines and Pilots Agree on a New Contract,Romney pledges to 'stand with Israel' on Iran threat
0,Government of Canada Supports Montréal Women Leading Change,Government of Canada Supports Women's Safety in Regina
0,Bradley triumphs at Firestone as Furyk fades,Bahrain court upholds sentences against uprising leaders
0,Six US troops killed in Afghan bomb attack,6 NATO troops killed in Afghanistan
0,Syria forces launch Aleppo attack,Syrian forces kill 54 ahead of Annan peace mission
0,"Romney, Obama fight for edge on Medicare","Obama, Romney compete for undecideds, stoke base"
1,Rick Santorum wins Kansas caucuses,Rick Santorum notches a victory in Kansas caucuses
1,US pledge to rebuild Haiti not being met,US Pledge to Rebuild Haiti Not Being Met
0,Chinese stocks close higher Thursday,Chinese stocks open mixed Wednesday
1,"U.S., EU Cautiously Welcome Iran's Proposal To Restart Nuclear Talks","U.S., EU welcome Iran's offer to restart nuclear talks"
0,Journalists hail London Olympics opening,Israeli delegation marches in 2012 Olympics opener
0,Aust stocks open lower,Tokyo stocks open lower
1,Mali's President Hands in Resignation,Mali's President Formally Resigns
0,Three killed in Nigeria suicide bombers attack,60 killed in Nigeria cattle market attack
0,"FACTBOX-Security developments in Iraq, February 1","FACTBOX-Security developments in Pakistan, March 13"
1,HRW: Jordan biased against Palestinians from Syria,Jordan biased over Palestinians from Syria
0,Egyptians to vote for new president,Somali MPs to elect new president
1,Federer Wins 7th Wimbledon Title,Federer captures 7th Wimbledon title
0,43 killed in bus crash,15 killed in crash in India
1,Putin sworn in as Russian president,Putin sworn in as Russia's president for 6 years
0,China trade returns to surplus in March,Tense calm returns to south Tel Aviv
0,"Full Episode: Nightline 6/29: Katie Holmes, Tom Cruise to Divorce","Custody, images at stake in Cruise-Holmes divorce"
1,South Sudan accuses Sudan of bombings ahead of talks,S. Sudan accuses Sudan of bombing in blow to talks
0,Nine killed in gun attack in Pakistan,Five million citizens get unofficial salary in Ukraine
1,Golf: Westwood takes lead in Dubai Desert Classic,Westwood in front a Dubai Desert Classic
0,Polls open in Russian presidential election,Polls close in Senegal's presidential election
1,Chavez leaves again for Cuba for radiotherapy,Chavez set for more radiotherapy in Cuba
0,Romanian president declared victory,Chinese president concludes state visit to Denmark
0,Clinton lands in India to breathe life into ties,Clinton Warns Against Undermining Grameen Bank
1,Mali interim leader takes office,Mali's Interim President Sworn Into Office
0,AL renews condemnation on Syria's violence,U.S. closes embassy in Damascus due to Syria violence
0,Air Force Instructor Faces Sentencing for Rape,Women testify at Air Force instructor's sentencing
1,Mali Islamists destroying 'more Timbuktu shrines',Mali Islamists destroy more holy Timbuktu sites
0,China stocks end higher on PMI at midday,Chinese stocks open higher Thursday
0,Scientists Resurrect Flowers from Prehistoric Seeds,"Nintendo trims red ink, lowers forecast for year"
0,"Several dead, 550 injured in Argentina train crash",49 feared dead in Buenos Aires train crash
1,Aung San Suu Kyi to address British MPs,Burma's Aung San Suu Kyi to address parliament on June visit
1,Sheriff: Man recovers stolen car 42 years later,US man recovers car 42 years after theft
1,"Google CEO says Android important, not critical","Larry Page says Android important, not critical"
0,Factory Fires Kill At Least 260 in Pakistan,At Least Six Dead in Pakistan Gunfight
0,Australian among four on plane missing in Indonesia,Iranian painter Mansoureh Hosseini dies
0,Santorum's 3-year-old daughter hospitalized,'Kony 2012' director hospitalized
0,Mandela released from hospital,Israeli president released from hospital
0,Beef burger mix recalled over salmonella concerns,Choc powder recalled over salmonella concerns
1,"Obama, Romney Prepare for First Debate","Obama, Romney prepare to debate"
0,First significant gas found offshore Kenya,Raiders kill 38 in latest land clashes in Kenya
0,U.S. soldier killed in shooting incident in S. Afghanistan,Five NATO soldiers killed in Afghanistan
0,Polls close in Egyptian presidential election,Press Releases: Yemeni Presidential Election
0,Police 'did not link' Savile claims,BBC faces questions for pulling Savile case
1,James Murdoch quits BSkyB,James Murdoch quits role at BSkyB
1,Iconic science fiction writer Ray Bradbury dies at 91,Science fiction legend Ray Bradbury dead at 91
0,Egypt presidential election May 23-24,US presidential election 2012
1,UN observers find traces of Syrian massacre,UN team investigates Syrian massacre
1,AP Source: Redskins to trade for No. 2 pick,Redskins trade for No. 2 pick
1,China says defense budget to rise 11.2% in 2012,China's defence spending to rise 11.2%
0,String of Iraq blasts kills at least 32,Strong Italy Quake Kills at Least Six
0,Osama Bin Laden Wives to Be Jailed,Osama Bin Laden movie to be filmed in India
1,Egyptians vote in landmark presidential election,Egyptians go to polls in historic election
1,US Hands Over Bagram Prison to Afghan Authorities,U.S. transfers Bagram prison to Afghan control
0,Jeremy Hunt distances himself from adviser who 'overstepped the mark',Jeremy Hunt clings on as SpAd quits over News Corp emails
0,Obama praises U.S.-Latin America trade ties,Obama Secret Service agents sent home
0,Blitzbokke ousted by Fiji,Blitzbokke beaten by NZ
0,Obama and Romney focus on swing-states,Team Anna yet to decide on contesting state polls
0,'Grenade attack' kills one and injures at least 11,Sex attack on woman investigated
0,'Scores of bodies' found in Syria,Eight more bodies found on ship
0,Shooter charged with murder of US black teen,Thoughts on race relations under a black president
0,Jonny Bairstow and Eoin Morgan shine for England in Mumbai,Bairstow hits ton in India tour match
1,How wind farm developers 'use camera tricks to make turbines look smaller than they really are',Wind farm developers using 'tricks' to make turbines look smaller
0,Heavy Fighting Reported in Syria's Aleppo,Heavy fighting reported in Damascus
0,France says Greece must show credibility for eurozone,France's Hollande backs Greece but urges credible reform
0,Avengers sets box office record,The Hunger Games breaks US box office record
0,4 French Soldiers Reported Killed in Afghanistan,British Soldier Killed In Afghanistan
0,NATO soldier dies in Afghanistan,Two Aust soldiers wounded in Afghanistan
0,Palestinian leadership condemn Israeli FM call to oust Abbas,Palestinian leadership backs Fatah-Hamas Doha deal
1,Mitt Romney wins Maryland GOP primary,Romney wins Maryland Republican primary
0,Russia jails Pussy Riot protest punks for two years,Russian court to rule in Pussy Riot trial
1,Israel bars German writer Grass from visiting over poem,Israel bars German author Grass over poem
0,"The Note's Must-Reads for August 1, 2012","The Note's Must Reads for Wednesday July 4, 2012"
0,Hollande wins French presidential election,East Timor votes in presidential election
0,Military: Syria chemical stocks threaten Israel,Russia tells Syria chemical arms threat is unacceptable
0,"Syria peace plan conditions “unacceptable,” opposition says",Syria peace dashed as deadline passes
1,"Taliban pose as 'attractive women, on Facebook for spying",Taliban soldiers posing as pretty women on Facebook to get troops' secrets
0,China activist Chen lands in US,Chinese activist renews call to fight injustice
1,Mohamed Morsi sworn in as Eygptian president,Mursi sworn in as Egyptian president
0,Attack on Nato base in Afghanistan kills 15,Aid workers freed in Afghanistan raid
0,"Yemen Suicide Blast, Drone Attack Kill At Least 30",Spate of Iraq attacks kill at least six
0,"Tropical Storm Isaac drenches Haiti, swipes Cuba",Tropical Storm Isaac threatens dam
1,"Gore Vidal dead at 86: Legendary author, playwright, and politician dies","Gore Vidal, celebrated author, playwright, dies at 86"
1,South Africa police shot dead 30 miners,South Africa police say they killed 30+ miners
0,Britain reaches out to Syria opposition,Who cares about the Syrian people?
1,Obama relaxes deportation rules for young immigrants,U.S. relaxes deportation rules for young people: Napolitano
1,Man sets himself on fire at Breivik trial,Man sets self afire outside Breivik trial
1,"9,000 U.S. Marines to leave Okinawa","9,000 U.S. Marines to move out of Okinawa: statement"
0,Toys R Us waives fee for layaway program,Wal-Mart lowers fee for holiday layaway program
1,"Iraqi Attacks Kill General, Four Police",Attacks in Iraq kill general and 4 others
1,Brazil's 'pop-star priest' gets mammoth new stage,Brazil's 'Pop-Star Priest' Gets Mammoth New Stage
0,Washington: More Than 100 Are Charged in Medicare Fraud Sweep,Washington: Court Upholds Voting Rights Act in Alabama Case
1,Putin claims victory in Russia's presidential election,Putin claims victory in presidential vote
0,Clinton ready to fight for Obama,Clinton a tough act for Obama to follow
1,Romney announces Paul Ryan as running mate,Romney chooses Ryan as GOP running mate
1,"Edwards Acquitted on 1 Count, Mistrial on Others",Edwards found not guilty on one count; mistrial on others
1,Ukrainian weightlifter gets four-year doping ban,Ukraine's Korobka gets four-year doping ban
0,Hong Kong stocks close down 0.28%,Hong Kong stocks open 0.62 pct higher
0,Suicide bomber attacks Algerian security base,Suicide bomber targets Nigerian church
0,Thailand: Iranians planned to attack Israelis,Malaysia to extradite Iranian for attack on Israelis
0,Israeli military court rejects appeal of Palestinian hunger striker,Israel reaches deal with Palestinian hunger strikers
0,Avengers sets box office record,'Hunger Games' sets box office records
1,Putin 'Wins Russian Presidential Election',Putin 'wins' Russia's presidential election
0,Putin casts ballot as Russians vote,Putin to win Russia's presidential election
1,"UN Chief Finds His Voice, Remains Cautious on China","Insight: U.N. chief finds his voice, but remains cautious on China"
1,"Punjab Mail derails near Rohtak, 19 injured","Punjab Mail derails near Rohtak in Haryana, 19 injured"
1,George Zimmerman 'to be charged' with killing Trayvon Martin,"George Zimmerman to be charged in Trayvon Martin case, official says"
0,Five dead in Pakistan suicide blast,At least 63 dead in Pakistan factory blaze
0,Israel must release or try Palestinian on prolonged hunger strike,Israeli minister wants Palestinian leader's ouster
0,UN report says both sides in Syria abuse rights,NATO leader plays down risk of Turkey-Syria clash
1,Life-threatening Midwest storms feared,'Life-Threatening' Storms Feared for Midwest
0,Chicago teacher strike nears end with 'framework' agreement in place,"General strike ends: Histadrut, Treasury reach agreement"
0,Indonesian president to visit UK,Indonesian president to visit Australia
1,Storm delays start of Republican convention,"Storm lashes Florida, delaying Republican convention"
0,At least two Nato killed in Afghanistan helicopter crash: military,At least 18 killed in Afghan bomb attacks: officials
1,Miami Heat wins NBA Finals,Miami Heat clinches NBA Championship
1,Japan closes last nuclear reactor,Japan switches off last nuclear power plant this weekend
0,Ryanair in new bid for Aer Lingus,Ryanair chief hails report findings
1,Russian Air Force celebrates 100th anniversary,Russian air force's 100th anniversary
0,Not so Super Tuesday for Mitt Romney,Romney leads Santorum in GOP Super Tuesday contests
0,Teenager and father killed in crash,Three killed in horror crash are named
1,6.1-magnitude quake strikes Indonesia,"6.1-magnitude quake hits Papua, Indonesia -- USGS"
1,2 Americans Killed as Afghan Unrest Enters Fifth Day,Two American Officers Murdered As Afghan Unrest Continues
0,Officials: Romney to get Secret Service protection,Obama addresses Secret Service scandal
0,Japan PM calls for quicker tsunami waste processing,Japan marks one year since quake and tsunami disaster
0,Syrian fighter pilot defects to Jordan,Syrian PM defects to Jordan
0,Syrian Arab Republic (the): Syrian Arab Republic: Syrian Refugees (as of 28 June 2012),Syrian Arab Republic (the): More than 70 killed in Syria ahead of Annan return
0,Suicide bomber kills 16 in Afghanistan,Suicide bomber kills 12 in Nigeria church
0,Spain asks for bank rescue,Spaniard on trial for Cuban dissident’s death
0,The murky waters of the South China Sea,Peace lies over the South China Sea
0,Sri Lanka seek one-day revival against Pakistan,Senior journalist killed in Pakistan
1,'Million Muppet March' to defend Obama backing of PBS,Million Muppet March planned to defend U.S. backing for PBS
0,Syrian opposition in reconciliation talks,Syrian Opposition Council to Establish Envoy in France
0,Sensex down 193 points on budget blues,Romney won't volunteer budget differences
1,Iran's Parliament Questions A Dismissive Ahmadinejad,Iran's parliament questions President Ahmadinejad
0,Yemen suicide attack kills 7 soldiers: officials,Afghan suicide car bomb kills at least seven: officials
0,Presidential vote polarises Egyptians,GOP presidential hopefuls clash in Southern races
0,Three more US soldiers killed in Afghanistan,NATO Soldier Killed in Afghanistan
0,Police raise death toll in bus accident to 8,Rodney King death ruled accidental
0,Four foreign soldiers killed in Afghan east,2 British soldiers killed in Afghan insider attack
0,China mine accident kills 10,China truck accident kills 20
0,Australia can eclipse England in Windies,Australian PM defiant under pressure over leadership
0,Woman killed by falling debris,When an ally declines
0,Aust shares up 1% after interest rate cut,RBA delivers another rate cut
0,Obama widens lead over Romney despite jobs data: Reuters/Ipsos poll,"Romney takes lead over Obama with convention ""bounce"": Reuters/Ipsos poll"
0,"Two killed, 19 injured in Toronto shooting","Two dead, 7 injured in Finland shooting"
1,Lakers Fire Coach Mike Brown After 1-4 Start,Lakers fire Mike Brown after 1-4 start
1,Soldier 'can't recall' massacre,US soldier ‘doesn’t recall massacre’
0,Libya PM names new cabinet after protests over original,"Libyan assembly rejects new cabinet, dismisses PM"
0,Cause of Whitney Houston's death could take weeks,Investigators seek answers to Whitney Houston's death
0,A Tale of Two Passes: How The New York Giants Won The Super Bowl,Lesser of two evils triumphs in Super Bowl
0,Germany Likely to Press Russia on Syrian Crisis,What is Russia thinking on Syria? A brief guide
0,UN aid chief Amos enters Baba Amr with Red Crescent,"Syria's besieged Baba Amr is deserted, Red Cross says"
0,Dozens killed in Nigerian riots,Dozens killed in Kenyan clashes
0,Profiles of Egypt's main presidential candidates,Second day of Egyptian presidential election
1,Actor Gazzara dead at 81,Actor Ben Gazzara dies at 81
0,British gold rush silences gripes over cost,2 British soldiers killed in Afghan insider attack
1,Avalanche buries at least 100 Pakistani soldiers,Avalanche buries over 100 Pakistani soldiers
1,Inflation falls to 15-month low: what the analysts say,Inflation falls to 15-month low
1,Agribusiness: Mad cow disease found in California,USDA Confirms Case of Mad Cow Disease in California
1,Armstrong steps down from Livestrong,Armstrong standing down from Livestrong
0,US drone strike kills 5 militants in Pakistan,U.S. drone strikes kill 16 suspected militants in Yemen
0,Syrian govt wont stop attacks,Syrian opposition reports 'massacre'
1,Chinese stocks close higher midday Friday,Chinese stocks higher at midday Friday
0,Obama's poll rating drops in boost for Republican rivals,Obama's big Hispanic win worries Republicans
0,Two Aust soldiers wounded in Afghanistan,4 foreign soldiers killed in Afghan east
0,New Syria opposition chief wants no-strings aid,Syria opposition unites as Israel fires warning shots
0,South Africa mine clash kills at least 30,South Africa train crash kills 26
1,Egypt presidential election results delayed,Egyptian election result delayed
0,Deadline passes with no new Iran sanctions,EU Moves Closer to New Iran Sanctions
0,Arrested Russian killer denies ties to Pussy Riot,Dozens arrested in Russian TV tower protest
0,Chinese stocks fall after RRR cut - May 14,Chinese stocks gain at midday Monday
0,NATO strike 'kills civilians' in Afghanistan,Two NATO soldiers killed in Afghanistan
0,Al-Qaida says it captures 70 Yemeni soldiers in Abyan's battle,"Al Qaeda clashes, blasts kill 35 soldiers in Yemen"
0,China stocks open higher Wednesday,US stocks open higher despite GDP miss
0,IDF to deploy Iron Dome in Central Israel,Major snowstorm barrels down on Central Plains
0,PC David Rathband: twin brother's fears for his 'bestest mate',David Miliband: my brother and a return to old Labour
1,Syrian forces move to retake Aleppo,Syrian Regime Bids To Retake City Of Aleppo
0,"20-member parliamentary, trade team leaves for India",Commerce secretary to take leave of absence
0,Wall Street Opens Lower,Wall Street Ends Mixed
